"root_4dpicontrol"	"root_4dpimycorrhized"	"root_28dpicontrol"	"root_28dpimycorrhized"	"WT_root_tip_3w_uninocul"	"WT_root_3w_uninocul"	"WT_root_3w_5mM_nitrate"	"WT_root_6w_5mM_nitrate"	"har1_root_3w_uninocul"	"har1_root_3w_inocul3"	"WT_root_3w_nodC_inocul1"	"WT_root_3w_inocul1"	"WT_root_3w_inocul3"	"WT_nodule_3w_inocul14"	"WT_nodule_3w_inocul21"	"WT_root_nodule_3w_inocul7"	"WT_root_nodule_3w_inocul21"	"WT_rootSZ_3w_uninocul"	"WT_rootSZ_3w_Nod_inocul1"	"WT_rootSZ_3w_inocul1"	"nfr5_rootSZ_3w_uninocul"	"nfr5_rootSZ_3w_inocul1"	"nfr1_rootSZ_3w_uninocul"	"nfr1_rootSZ_3w_inocul1"	"nup133_rootSZ_3w_uninocul"	"nup133_rootSZ_3w_inocul1"	"cyclops_root_3w_uninocul_mean"	"cyclops_root_nodule_3w_inocul21_mean"	"nin_rootSZ_3w_uninocul"	"nin_rootSZ_3w_inocul1"	"sen1_root_3w_uninocul"	"sen1_nodule_3w_inocul21"	"sst1_root_3w_uninocul"	"sst1_nodule_3w_inocul21"	"cyclops_root_3w_inocul_mean"	"Root"	"Root0h"	"Nod21"
"Ljwgs_020896.1_at"	6.62582463530969	6.77181641930441	6.69061864993133	6.80966604117081	7.04831690152786	6.91174730025167	6.84647331616444	6.74227549990392	7.02444438318029	7.08601024505966	6.77263061777905	6.72890847822502	6.86126621524918	5.56206912953258	5.31698699930706	6.60221876029649	6.87695168230537	7.10208774844223	6.80542572088373	6.76694258476056	6.68370631790819	6.73186142020568	6.9168537619674	6.77630856903877	7.08960172292786	6.99709311433433	6.91328993448061	6.92574253399652	7.00639626911015	6.63304076315465	6.64257415087682	5.47222865598202	6.85819311689898	5.34869198908579	6.91470110081501	6.57871634677297	6.68328209409686	5.4243947972959
"Ljwgs_021206.1_s_at"	4.27604231337866	4.10353718034089	4.27696607402505	4.9422136879776	3.80679137035375	4.51902824910767	4.24635867550144	3.77580457738382	4.42483824858814	4.13004305398901	4.70446333233063	3.74817849184953	4.13076809768817	8.65845487817758	8.70294552303298	7.67491935611998	4.35243818199277	4.4608147094708	3.88139264927772	3.92179906367098	4.46899301065098	4.09173950533929	4.13504334915261	3.92720320102318	4.15877057703107	4.01227911574662	4.43975766231703	4.17983700844246	4.45171010097866	4.0743799218025	4.43314147563957	8.41377079638867	4.30792385481437	8.60459399257043	4.18389729057441	4.08662820086655	4.75220129600346	8.87180981847343
"Ljwgs_021500.1_s_at"	3.56482586204729	3.56211653219567	3.62569201984731	3.71750821234811	5.83296400365992	5.22426708503787	5.39767842137713	5.32329286595143	5.1588656260553	5.53085267690164	5.41250282757502	5.50102144782477	5.7705404060797	5.3299759045483	5.39694476556464	5.27895614181941	5.45901513874508	5.04208228023363	5.29476105034526	5.35378045524718	5.32313192292247	5.20205973805592	5.24537534533601	5.44005561561156	5.34513415632295	5.3547024258709	5.04775765339801	5.73667551795823	5.2954733260963	5.37214851467524	5.49905169634912	5.45595766485383	5.42456227712159	5.41960536375524	5.76403369343306	4.97963986039374	5.20079824883576	6.05365500119249
"Ljwgs_022339.3_s_at"	5.44586630274073	5.59008358749962	5.63639189025	5.41018963465134	6.57157879862073	6.84181844733061	6.73848419313242	6.77198022838129	6.57938870255784	6.58884807005808	6.90496839923775	6.8263890291463	7.05871515933308	6.98030847166385	6.88603611630474	6.74186951157051	6.75597495430878	6.737105738407	6.60261367204699	6.90832511659384	6.61316943021356	6.76093483388536	6.83390096696166	6.77308952893172	6.81681583358703	6.89116135827651	6.5048449047606	6.82888629888748	6.68770942484607	6.84261177487927	6.71892860974866	6.79932004120723	6.72371464542206	6.83857989084003	6.68849044570615	6.86184012799878	6.51605253362296	7.20075319725615
"Ljwgs_022570.2_at"	4.86439105361784	4.9984344995148	5.03123498927033	4.95521419378225	6.15613540953633	6.29129317555783	6.27597409241317	6.27757914170798	6.10487358632938	6.06213734006969	6.31929418670499	6.27907474197663	6.5337961053488	6.1194135119367	6.16017936737068	6.02908783120442	6.21696132740568	6.22454852823625	5.87680818082252	6.16034408001085	6.43528781699174	6.36756606725239	6.12405737441784	6.39816555784044	6.12642585441705	6.08536236636417	5.68432438799908	6.51385009672292	6.1850824756302	6.1938358411868	6.26248927816185	6.12992782049053	6.31850674607147	6.08619501345638	6.15379808442169	6.7562042172179	6.86108496633893	6.7745655422723
"Ljwgs_023000.1_at"	4.10878479834812	3.98199859389056	3.94723569718389	4.04678638884027	5.52620166275235	5.54729629188612	5.20579629356662	4.86123774467053	5.33003887699303	4.88943893968973	5.34804518621921	5.05919051003259	5.31912928825678	4.99184655264407	5.02542537956889	4.94312703431349	5.18496388093351	4.85209276196657	5.33436960384053	4.88852038942863	4.7403914000598	4.80132889957007	4.93136117986798	4.88964211142698	4.94756058994453	5.25629673728542	5.16549429443387	5.24267779867736	5.29897714884382	4.87202435572843	5.07965127642726	4.98027917408136	5.52174887639821	4.8218287551865	5.38275961281241	5.43538001693638	5.36832838621285	5.27191692144156
"Ljwgs_023562.1_at"	5.26636735764926	5.37384219163428	5.12024875315578	5.30312578754034	5.5132392120755	5.27980710378894	5.44975866502851	5.19796097601167	5.20524767497444	5.46977175565569	5.1713245507631	5.22025852304734	5.44421695670802	5.28799931809504	5.33293133106408	5.19093814801329	5.23069676735034	5.00194430327479	5.29883723139489	5.05314546284819	5.0309606605575	4.87531182046288	5.35822643830193	5.0137238529176	4.87475447706767	5.04555188599982	5.43284388886672	5.31339807881604	4.96920895032711	4.94420342615273	5.35767059224755	5.25703172289246	5.34182694627354	5.1615063160058	5.30822809265655	5.71425412174566	5.55208711140401	6.47814705728137
"Ljwgs_023632.2_s_at"	5.21490314838166	5.60606673714993	5.58201777267667	5.25681284749423	7.47745151660335	7.19738295751433	7.31616936790227	6.92231871545919	6.95134144964506	7.18856378249075	7.20090984996116	7.24957036001385	7.49855960837358	6.94495471997124	6.83108587531567	6.92971244633418	7.17806481906384	6.83301341365289	6.97817646327786	7.03227998288318	6.96562788217259	7.0391518945908	6.94294866255024	7.09441740187451	6.91343909545043	7.18509151737967	6.96139082814805	7.40759679773454	7.04361396136575	7.06712375099621	7.2620393671015	7.159797220339	7.30207180528779	6.90963351399391	7.34117272165983	7.54789717421818	7.48249610466263	7.49177374200973
"Ljwgs_024000.1_at"	5.946265801069	6.01696658812032	5.84001064437308	5.78841463466355	7.02789110022212	7.15726808531642	7.24460601539184	7.44066328237427	7.30877050101667	7.25595137889973	7.28931696300874	7.11729471248597	7.27057729092613	7.30184931412752	7.20478106268705	7.06190024450735	7.10448093025313	7.39626780686104	6.91023220885703	7.37405204629655	7.3301627184872	7.21384194311002	7.39191449350212	7.44212944650711	7.25993212161443	7.15074067250989	6.94006756844938	7.25619843452732	7.36542693100519	7.30004733551337	7.25530874847131	7.19759252737297	7.22763344965024	7.26728115514886	7.20822276854032	7.21666543287567	7.0719552946624	7.39909834422447
"Ljwgs_024123.2_at"	5.30339445628832	5.50092346064468	5.66113937849203	5.29404826689583	7.77154778029832	7.75287219140177	7.8358441384316	7.66822460280624	7.75241681016248	7.44759975341681	7.74914141378888	7.83950588871833	7.9321108664882	7.26423320351382	7.3061756309636	7.55552845365377	7.71238122050799	7.48387413901657	7.70405453839752	7.64633938885068	7.65764189673468	7.74283161702654	7.48161767182033	7.78045769359107	7.64527813226163	7.71793854963741	7.24421322978702	7.98719494186144	7.58301849044352	7.70432058999056	7.82851202335989	7.31585690841143	7.85893041270979	7.19449690935686	7.83312071093195	7.88467439737152	7.83723070945873	7.7300385821032
"Ljwgs_024445.1_at"	4.12784058723852	4.26420687959335	4.33930570289631	4.18341867142722	4.12461508524035	4.6726419011031	4.46842563670023	4.70685997275646	4.74962544532692	4.56485743678043	4.87956943098295	4.52306493606925	4.77953517306559	5.36370240428931	5.3923585597111	4.92572352955876	4.61234438973609	4.67544223897342	4.77887976593348	4.43860071115534	4.84229553482272	4.77132001578218	4.84078761400677	4.88785730440136	4.96066042844507	4.70183399467786	4.35852768438512	4.68967676191443	4.90714709862662	4.63023346158176	4.68707270160773	5.06264566465656	4.76321612656993	5.44789618274395	4.52757182180477	5.33529036317042	5.33198422401852	6.97799936737065
"Ljwgs_024958.2_at"	2.41412646772695	2.57200899486213	2.38935894177608	2.53759397206701	5.36966546231556	4.94441714094403	5.05114363943375	4.53344537185611	4.58285504497112	4.76033463748944	5.00217292234934	4.9950139131933	5.3322017514097	4.76123332161968	4.57606470098276	4.60524018353821	5.05513053398281	4.57432327448991	4.67710937946918	4.86473052312285	5.09314879300347	4.97397130972466	4.66034942032154	5.01221404720947	4.82066052604852	4.99510871147617	4.33728943364209	5.2851814671549	4.91186045261055	4.95889277601583	5.03541895945177	4.87603666551131	5.07832509473281	4.771717988666	5.19405624633351	5.88956747125672	5.98321057662164	5.53129639063433
"Ljwgs_025034.1_at"	5.68540463187234	5.65354476329568	5.60803119758278	5.66254720030315	6.13823880217052	6.14395384760857	6.0914727647392	5.66306464137764	5.73387511496337	5.75418086873989	6.0189872974193	5.79941987364576	5.87078168601898	3.91120467068359	3.81954580893443	5.41746835501907	5.73053799863138	6.53249148510707	5.94582628547089	6.3482889798727	6.55677835615804	6.25403455963866	6.26572127658979	6.29273697589045	6.07766976590607	6.34322995899286	6.23880302621242	5.84414713391177	6.30248709891767	6.44743422197315	6.07858675128938	3.94237760744189	5.99380929603445	3.94637612179981	6.03874643153804	5.92966626807528	6.25692209934713	3.48730779735246
"Ljwgs_025454.2_at"	3.60373270126807	3.72224652964936	3.73022771013431	3.43764823665663	3.96602432979043	3.64948352561134	3.78558184615908	3.6169375957793	3.39159139151692	3.59554082951677	3.66812812694431	3.62307079335711	3.94602048583585	3.79631356837939	3.88969559354406	3.41579695402987	3.93556178187384	3.63061454598196	3.50054485516285	3.75450098233757	3.82256427246813	3.87608697180374	3.69469998192887	3.54486761872318	3.83857235565227	3.79252975819326	3.57833887841457	3.9701692645216	3.7182197858906	3.60426338789375	3.70744356967294	3.85901455679359	3.8136248627703	3.80688468730484	3.6988297849671	4.8829079775684	5.07784524378899	3.39632888306523
"Ljwgs_026562.1_at"	3.80621794653117	3.5699185375281	3.58802820087804	3.86553289410802	7.31531818517245	6.99874705698787	7.15637942503015	6.94206974539679	7.08277524391457	6.99118608671091	7.00044384353605	6.98230601024643	7.20655531716776	6.16323269540066	6.03825509432772	6.78380187067069	7.043675067118	6.76229126062698	6.45637554338326	6.72420136314561	6.3491162638488	6.57490288282599	5.67890217778757	6.58133376421435	6.4753371805536	6.661646278921	6.95809662040621	7.11893150668019	6.60782922059365	6.56232544258716	7.09170051689219	6.09690280974343	7.1825116736227	6.06171096590943	6.94494508508525	7.19871447579128	7.13479522946436	7.10284497505377
"Ljwgs_026645.1_at"	3.82355456744052	3.95433892348873	4.13456477570847	3.82421203612249	4.25123434442386	4.09005872445939	4.16058319984229	3.99909938030537	4.00934026061755	4.12781641047738	4.17990433058198	4.24990852860356	4.25081540553008	4.28368172974582	4.226315362756	4.02526597277576	4.21766630495651	3.99524956234725	3.60324531012159	4.07199328988756	3.76928824861567	4.02822968818177	3.75070570662412	3.80420168669872	3.92961534870803	3.98489607254327	4.05074266568553	4.33265648984818	3.9387700915077	3.88134521735541	3.99396790279121	4.19825402561261	4.11139667830186	4.1573866517642	3.83847333893127	4.31633945407956	4.37728164499477	5.38761861976877
"Ljwgs_026840.1.1_at"	6.92316592268157	6.94492581503476	6.92559519711047	6.75816651112671	8.41591765419468	8.45781891259511	8.39681604395943	8.23732054585594	8.30652894861154	8.22383101768926	8.34874377008712	8.49762701616307	8.57019163121671	8.03854752712503	7.89879349276577	8.12059763230708	8.23252257996059	8.48812682790684	8.54371632270645	8.60483403691565	8.37796560624683	8.54305390200224	8.16929108195922	8.50710447098767	8.48239261504928	8.57903683462997	7.91721207550585	8.44855454289921	8.48018059856993	8.52096407269828	8.13306189069066	8.05594155153686	8.56080233821653	8.04982927506078	8.08575467585002	8.79824785100263	8.80017423130937	8.19941473225027
"Ljwgs_026901.2_at"	5.22788417258019	5.18402261474903	5.31147541844581	5.3497753973658	5.46112050565443	5.47276214951609	5.35394599975893	5.4046079495591	5.23509531182151	5.48999914612223	5.14537012896026	5.64618867193062	5.33451910410003	4.85557864845031	4.8797366232925	5.34697418849446	5.36556471549653	4.79770606518902	4.39806237221927	4.94058472058254	4.81501773592994	4.81146865216349	4.76976895112748	4.79321698890487	4.89579293042263	5.02733507331867	5.41599817475715	5.28292450194056	5.05692073676652	4.88125527259421	5.34295128644026	5.03265115665389	5.13680969026721	4.94613943871515	5.51160854221131	7.23756968708214	7.33293804345629	7.53933020136011
"Ljwgs_027010.1_at"	5.26778083648639	5.46796309001232	5.46331048272007	4.34888729244276	4.2516232020207	4.32255127407871	4.56950777456362	5.44609923706725	3.84720711249324	3.89725042620228	4.65984774727879	5.56011223817296	4.06528643462209	2.99311886156584	2.96730707853691	3.96505937976878	3.9478186288835	5.80469812652679	6.15810970201693	5.04033000943129	5.84221309643463	4.99390274927039	5.28562212186348	5.23182493777559	5.63351021367085	5.26663576275676	4.18238291169492	3.81124088180893	5.50069887046976	5.27603596963927	4.26059742855967	2.9109202942968	4.34141164997561	3.05031515132428	4.40398991627058	4.9075388800915	4.47195531469398	3.07593804485501
"Ljwgs_027208.1_at"	3.77046174525117	3.7526215644506	3.77107445931715	3.73571294333812	3.53585938490555	3.47009824891685	3.48754325947855	3.59847323023792	3.66709386204201	3.40027695820241	3.49555862652161	3.3868719272318	3.31795706708841	3.70147973608967	3.68186994480306	3.43870830061671	3.36207879662695	3.50172121942845	3.48709981066286	3.35684834108796	3.36996467923106	3.54979840487842	3.38917540643483	3.34130936348663	3.52113217470134	3.48870141505447	3.50842116036676	3.38730127647004	3.42682289230113	3.4526284998849	3.44364365632491	3.62298534791931	3.3931047242647	3.65246958682946	3.52565144975258	3.32119050667995	3.24712892067706	4.4527599906386
"Ljwgs_027769.1_at"	4.09220560962645	4.1993155020051	4.17507318844587	4.17782136662992	6.36644639245929	6.20230067180014	6.31145890902701	5.95540463336102	5.81022440537393	5.83691378725938	6.24138439229867	6.21783887384232	6.64380014976009	6.05068111926407	6.04901385676043	5.85500028639882	6.22319314125804	5.88125618851415	6.09043846177731	6.18171500360017	6.32913428072909	6.23295083706991	5.97126183979046	6.28732124111056	6.03599804546879	6.207218865157	5.53354362704523	6.64532111207153	6.20046454830053	6.31158960804913	6.18918566958072	6.21819764827273	6.29867347353986	6.08278724199612	6.33532549130496	6.89092138064616	6.9346016680908	6.68713603891173
"Ljwgs_028761.1_s_at"	2.56528776173481	2.55317259045809	2.61040797084746	2.55154452823213	5.58945222128064	5.26301138084055	5.18519346027238	5.07506130890523	4.68879416555301	4.73601422089934	5.24174172404035	5.44564625937836	5.6031441253337	5.24494823488983	5.18045120243658	5.06871550517278	5.24894853498292	4.93400619786032	5.15496649165215	5.12618769558891	5.4072300657251	5.34886788514594	4.99712443206831	5.33815327504524	5.38743111533786	5.33893614042037	4.29645512966179	5.44939762316092	5.24428875564348	5.29049686599524	5.12330304674967	5.11333627632818	5.19756289343745	5.29434448509533	5.44714677060975	5.90758553187423	5.87880803584138	5.84309794056398
"Ljwgs_029365.1_s_at"	4.58407115872849	4.58497258069837	4.68241822297401	4.36961619272738	4.37404108487367	4.25380114083954	4.36521739771119	4.38323340623209	4.31602571141406	4.13815887528835	4.25820084706144	4.18121620722745	4.09565703388757	4.2793583251082	4.20985093417121	4.18926224076546	4.18106950930571	4.29976396470646	4.49849102351981	4.05577870127297	3.97798863276508	4.36384357017757	4.17155865775702	4.09699105716301	4.47354554578379	4.34538339697504	4.22026036303458	4.11945009767817	4.11501282781721	4.04724946062205	4.19918044028169	4.47761064062077	4.21384759930906	4.37370586286787	4.2736281758026	7.38358564975086	7.59541241679844	7.74582497626169
"Ljwgs_030467.2_at"	5.05216104092475	5.11018495941732	5.1155477093721	4.97330026858265	7.13127475962606	6.82448344662611	7.006686168825	6.58682523432852	6.83198377007194	6.87182339170729	6.72560370773982	6.78181670212362	7.10459592187529	6.69666504371662	6.54617690428067	6.59847088074793	6.83238497195736	6.50163045330819	6.40072577416395	6.65510052429354	6.42427889843797	6.5838019527755	6.42925646764056	6.66218205270174	6.43200557260995	6.67006138295518	6.76307626761269	7.00647781189978	6.54920285940277	6.60605541476215	6.93492287505305	6.71121957818941	6.96028131323358	6.58331239866101	6.94041606122169	7.15973504143472	7.04993169547167	7.16038772718195
"Ljwgs_030576.1_at"	4.32641217538129	4.33946093328004	4.27528460961569	4.32915182719562	4.29930377610246	4.19452468277383	4.09515756497911	4.08405345664515	4.09980628648144	4.02539811822881	4.13508335328104	4.2433132673517	4.41081936685965	3.98399011614394	4.09577853359354	3.98546118189024	4.16571438430019	4.24447144313206	3.97779950994797	4.08945094130038	4.36502797259044	4.242038729271	4.17527456843752	4.24758053812096	4.21189497823204	4.32125833066065	4.18018581043355	4.29743505488482	4.28756072337458	4.18466808687863	4.11104106330951	4.09205193616222	4.03164257584392	4.06572215475942	4.13392418531848	5.29020958715387	5.40706862712747	4.23926419530648
"Ljwgs_030735.1_at"	5.12192619023483	5.14299600173644	5.0569971154009	5.20042886572891	6.26958480072603	6.09536499738893	6.2457132772225	6.08098755896707	6.04031185250197	6.3445954684108	6.13004971039363	6.24835037074692	6.49592696857538	6.12765053816623	5.97052432299384	5.97302558959138	6.13503228173809	6.19564951482089	6.12964480449606	6.2926259883043	6.27777818367833	6.2252156390083	6.24078643604462	6.4049623069133	6.21002762404808	6.28516720938216	5.91943671764885	6.35092236525783	6.30901605316204	6.36051978793167	6.21426403924062	6.23508892706039	6.29277951786598	6.39770602043333	6.16937430287054	6.53363039514939	6.4896896162782	6.3258560490729
"Ljwgs_031342.1_s_at"	3.79258835660932	3.91152688237946	3.93547387176089	3.97329682823272	5.46548298345279	5.2593166291983	5.31030522419336	4.93688828242948	4.962466936565	5.19045929013584	5.3105225789864	5.23259414392871	5.63396426266946	5.07637933829881	5.12040407904175	5.09373793079284	5.58161484068199	5.04914421552436	5.00068596324259	5.2537853734861	5.25982079114372	5.29401311654018	5.00474464490621	5.1567826036548	5.29467072562784	5.24828117641057	5.0974305366194	5.44251294408217	5.27628134708725	5.26937247582425	5.40191583070453	5.12239727657458	5.23130645824526	5.11075208543103	5.37826930087103	5.82991867344955	5.91162286089494	5.63303449243452
"Ljwgs_031632.1_at"	2.97013237450371	3.03105115367835	2.95615949843417	2.95127869279969	3.18025141389143	2.92515421775457	2.88128616416117	2.83894980026109	3.1469113998288	2.85661387406068	3.01724911701624	2.88867031125641	3.04222933437997	8.93784374808933	8.89991222453321	7.91336372620179	2.96075773263809	2.87698815120171	3.52516863813099	2.79523656278113	2.86692115147449	2.72413350197038	2.93902434646494	2.94773354611587	2.95111663391968	2.87992852781035	2.84550804179726	3.17217826966457	2.94572236579971	2.84452558924946	3.07009271383495	8.39493515787589	3.05301012470546	8.62956248808567	2.95097023557999	2.97743591127087	3.11080942939511	8.78819695081521
"Ljwgs_032478.0.1_at"	4.72664417944933	4.87154945644411	4.85582773190234	4.81879659261046	4.65898579665971	4.45870985944484	4.63277562534729	4.68909764592338	4.53249626201865	4.44613928389088	4.59010933866277	4.59748573608666	4.32529092559933	4.32723512339113	4.3860472909916	4.57140241846636	4.51193585012811	4.57848837124632	4.40846650041585	4.45078397842635	4.46253231208347	4.62825174543141	4.41361008496076	4.45142908893702	4.72153888861354	4.61072473090142	4.51299020200515	4.6158430280444	4.45907216298161	4.34211438246257	4.46957495081921	4.45825940142333	4.50352276824215	4.28842861328944	4.5416519441885	7.1157851924863	7.12973014765274	6.21185230470839
"Ljwgs_032756.2_at"	3.3635578178332	3.41486028433134	3.16319396744092	3.27180218507759	4.03152900038178	3.94039469556386	3.9925738916494	3.64687707571466	3.72916690579162	3.6913912967941	3.90426095853421	3.97719070359233	4.19486237087986	4.12281053453277	4.04460795031227	3.72463021162078	3.95959528542048	3.87899762152949	3.67221385120751	3.87255010047719	4.13485130705639	4.06995452885002	3.81632014853626	3.96084555002571	3.85072190485154	3.94859405748166	3.44306842573746	4.23296382299973	3.94145947008967	3.89352496678601	3.79894836784829	4.05723269056536	3.9282092977386	4.03284142962805	4.16959426330761	5.49449251763053	5.31866886279593	5.6864803185746
"Ljwgs_032978.1_at"	4.2327447082081	4.40055884749207	4.16567248313572	4.15516053827816	4.67991581194027	4.38667954308708	4.32328991714415	4.09158074639937	3.93231374887037	4.14792798226891	4.31326989601966	4.48218526897653	4.83758264792262	4.18450818787355	4.09438622802074	4.08874390779574	4.42375381938585	4.1476957377191	4.36067147782715	4.32946674902448	4.53571613674645	4.53369781450866	4.36253923268898	4.35235448850916	4.42416735928726	4.42180368342843	4.15383756360543	4.47257093021757	4.33788925449791	4.50662748721932	4.34843753418025	4.21701047203628	4.27680916434014	4.21868383647771	4.29365842851682	5.85867573584452	6.03723587345407	4.60254875303313
"Ljwgs_034015.1_at"	3.7377696132837	3.69236088688802	3.67651583863047	3.75192467333099	3.45967067141451	3.7483646034487	3.59914072491454	3.56743472262456	3.76092565942924	3.94506505450394	3.86762169612998	3.59509061648153	3.72049923786939	3.54479832245562	3.57089514820405	3.79416921726886	3.83542269921935	3.57251697149415	3.43455478531615	3.44030911451833	3.52252080939453	3.54295154115286	3.4417793473778	3.36336397242431	3.58987646427193	3.53755643933767	3.75723645681251	3.69152844244424	3.49825451949482	3.2961812511414	3.72022791609464	3.67598163367802	3.6670555353839	3.51009662861815	3.64338248641557	5.44824485553099	5.58831924616529	5.23318667010928
"Ljwgs_034705.2_at"	6.82469101098947	6.90044260644778	7.00796253939916	6.99619646663848	8.92791379849813	8.44789241538869	8.73580167483778	8.50097640729291	8.35515414675531	8.69997630834159	8.50650628936109	8.58621352919265	8.69346649434265	7.73576109598872	7.84166586547969	8.15581865022082	8.62315912377239	7.76828802772006	7.91919617785925	8.09479349924116	7.8083514937086	7.92281203054309	7.96641672134795	8.01799635709017	7.84727022880958	7.98525287997918	8.40378930328157	8.71309708918346	7.90038093009308	7.96235646555008	8.65562033029397	8.02971293164524	8.5284970612676	7.82826509797789	8.80010038224326	8.60710519086348	8.52568305035871	8.48805270166982
"Ljwgs_035265.1_at"	3.46395306448754	3.38035841755444	3.52080098130799	6.09737965894891	3.47390246546612	3.27933855122733	3.38987013663092	3.23361861392235	3.39929557437256	3.13799977005737	3.15693658932567	3.27943267968262	3.23354372335123	4.16364205397425	3.27785014450832	3.36812651935127	3.32411473313215	3.31350941219909	3.22046655897955	3.18465284222878	3.36885323728755	3.43501893013767	3.30108602797927	3.35405685609047	3.4742185730073	3.35528955955094	3.24549049156759	3.88640566540913	3.16754042433104	3.42179381146081	3.23806650025412	9.06934807302269	3.29741340039843	7.82781091470315	3.25356706465813	2.92569063802052	3.21311928775582	4.7621226514315
"Ljwgs_036019.1_at"	5.48230420266105	5.39658679980319	5.32445771115631	5.2789714349505	4.885706790279	5.12471964619613	5.13743826826242	5.27571893462982	5.2614043885245	5.48279077311836	5.16219977545045	5.14952729296287	5.10299567296706	7.36248028218873	7.24242589365672	6.571345040439	5.33192137396181	5.16066893912583	4.58346430866007	5.1270841067395	5.21269956353751	5.14995655967751	5.40677258865825	5.34920532879961	5.39653241404499	5.23194249368158	5.37272886406185	5.16805491083682	5.14174542449641	5.10148706510141	5.13899919151905	7.29317413011882	5.10681782056829	7.29050431984657	5.10352436355866	5.47087474182863	5.34845899802637	7.14007262209733
"Ljwgs_036123.1_at"	4.13288716089233	4.30534265515264	4.22654319211279	4.18022863737905	3.75462505893278	4.60048422399738	4.10137644713264	4.23588897302713	4.43863260427794	4.21654744557504	4.63616485009031	4.14237888526002	4.27105457035304	3.95556705180143	3.86406309650142	4.39053409340437	4.28499522440193	3.88373875060585	4.30698784482837	3.75846381730184	3.77084185645555	3.91357579921962	3.73104774197448	3.81201259683453	3.81004564931568	3.87607867905306	4.28689006479848	4.25807492430569	3.61548315174012	3.67911443109021	4.24673798469092	3.81665242379967	4.23378616343844	3.85815376455846	4.15081940915008	6.98435514379084	6.62530748376879	4.50878152483176
"Ljwgs_036132.1_at"	3.9258351766979	4.10041443653925	4.35497398939587	3.85736827827675	5.96732297016958	5.80335024471317	5.7739892756991	5.70515486582981	5.63727935829792	6.00066211946202	5.74700478610947	5.95798273491556	6.00642951136667	5.92004910069745	5.89246155726597	5.81443794725467	5.99993854118736	5.63050902598574	5.8071179412856	5.85966023365184	6.02384702891437	5.84528782395019	5.61306241079951	5.90517927008032	5.81385288134344	5.78728687605595	5.75063107266563	5.99133953929483	5.88939582975449	5.91964088700266	5.90037395232004	5.99354987130732	5.81145830789646	6.03918747531699	5.94601205670331	6.26898642918763	6.34089707797251	5.94004229703758
"Ljwgs_038315.0.1_at"	2.83548135840147	2.92437589690218	2.80117010521513	2.7750731335327	4.42512802938656	4.91355888876686	4.75677477011999	4.45391464453371	4.79462457686311	5.0456548871973	5.07488627389778	5.03998048129072	5.33291201131254	3.9882800951449	3.83202912989563	4.50404845176732	4.89291725632746	4.86429073375172	5.06484566301515	5.12035628903104	5.37447716084571	4.9489017242909	5.10613333504145	5.05910794754703	5.20302268662359	4.96719181091966	4.62315744100248	5.2276588228848	5.20047849228906	5.22705227266076	4.96927843433887	3.89879388521508	5.02698753119208	4.16735800702782	5.38438955263593	5.16919907897787	4.93371105228302	4.61719756620081
"Ljwgs_038349.1_s_at"	4.69416958555067	4.9261516288408	4.94151384291472	4.49985411378708	6.71520640097673	6.57820066037392	6.57846201178462	6.87919838466319	6.57249091259188	6.58041026227398	6.78600563673326	6.76594168340514	6.8256869377642	6.91060122543206	6.78393882883019	6.58294853514593	6.71691070423915	6.61703660070609	6.44493697335903	6.68898091883581	6.93484501617223	6.9255657271281	6.8434961854677	6.94638928159291	6.92085904835911	6.84669975183934	6.26185802942222	6.72699090914301	6.79895106281058	6.79609272490731	6.5919548996104	6.77458953378616	6.59798573095523	6.74536104759158	6.60547111298613	6.92228914875917	6.69003076810971	6.9696872810985
"Ljwgs_038906.1_at"	5.3455920973138	5.55374609724512	5.61465613543712	5.2748798410063	8.85605827717483	8.68623698759762	8.67995809066097	8.21279891139815	7.86947816225413	8.15807240169093	8.57607323351452	8.76379542360841	9.0446021484606	8.24823865875719	8.28875816490783	8.28951185993319	8.87841796914566	8.2235198739115	8.32257149713468	8.52339591469276	8.70860001853772	8.82904334867384	7.80729041663625	8.56473495761347	8.54600997085413	8.67618641290355	7.97545808698648	9.012771970531	8.52519509065529	8.62448763582776	8.53816376384987	8.27508850864889	8.74269236606996	8.3011692355282	8.65272707771131	9.53876603587478	9.60368566426626	8.71453143132029
"Ljwgs_039076.1_s_at"	3.40590627738989	3.48284188270253	3.50852296530858	4.58134254919827	3.60003731138585	3.33781374893971	3.4550793226112	3.36431207266176	3.51971496228913	3.45995673553569	3.38956667309817	3.43019291850341	3.34665671500096	7.17121125500796	7.18529610235703	6.11952789217192	3.31527631915452	3.55971849720695	3.28147872389739	3.47511057294255	3.47010758306536	3.43967422847187	3.39279215651814	3.49716794942295	3.46344891463477	3.55844896300666	3.57589550937707	3.6136600953681	3.41126651733894	3.36539747753097	3.39548107466605	8.25401899904567	3.45135803485377	7.24242589365672	3.31014877510838	3.468971288291	3.60002911454136	6.8957312795637
